annee;loi;type_donnee;axe;niveau1_id;niveau1;niveau2_id;niveau2;type_budget;montant_md_euros
2021;plr;cp;mission;31990;Justice;32170;Accès au droit et à la justice;Budget général;0.60179329024
2021;plr;cp;mission;31990;Justice;31993;Administration pénitentiaire;Budget général;4.1380292175
2021;plr;cp;mission;31990;Justice;32008;Justice judiciaire;Budget général;3.6813863309899997
2021;plr;cp;mission;31990;Justice;32086;Protection judiciaire de la jeunesse;Budget général;0.9152224702
2021;plr;cp;mission;31990;Justice;32194;Conduite et pilotage de la politique de la justice;Budget général;0.5299018949000001
2021;plr;cp;mission;31990;Justice;32263;Conseil supérieur de la magistrature;Budget général;0.00436210008
2021;plr;cp;mission;32269;Médias, livre et industries culturelles;32272;Presse et médias;Budget général;0.27610044265
2021;plr;cp;mission;32269;Médias, livre et industries culturelles;32341;Livre et industries culturelles;Budget général;0.469424247
2021;plr;cp;mission;31024;Outre-mer;31090;Conditions de vie outre-mer;Budget général;0.6989359334999998
2021;plr;cp;mission;31024;Outre-mer;31027;Emploi outre-mer;Budget général;1.6729687673999998
2021;plr;cp;mission;33217;Plan de relance;33220;Écologie;Budget général;3.8096295018000004
2021;plr;cp;mission;33217;Plan de relance;33250;Compétitivité;Budget général;2.9433807758
2021;plr;cp;mission;33217;Plan de relance;33271;Cohésion;Budget général;12.0956407331
2021;plr;cp;mission;27322;Plan d'urgence face à la crise sanitaire;27325;Prise en charge du chômage partiel et financement des aides d'urgence aux employeurs et aux actifs précaires à la suite de la crise sanitaire;Budget général;2.6010892
2021;plr;cp;mission;27322;Plan d'urgence face à la crise sanitaire;27331;Fonds de solidarité pour les entreprises à la suite de la crise sanitaire;Budget général;26.77189005
2021;plr;cp;mission;27322;Plan d'urgence face à la crise sanitaire;27337;Renforcement exceptionnel des participations financières de l'État dans le cadre de la crise sanitaire;Budget général;0.671822
2021;plr;cp;mission;27322;Plan d'urgence face à la crise sanitaire;27343;Compensation à la sécurité sociale des allègements de prélèvements pour les entreprises les plus touchées par la crise sanitaire;Budget général;4
2021;plr;cp;mission;27322;Plan d'urgence face à la crise sanitaire;34921;Matériels sanitaires pour faire face à la crise de la covid-19;Budget général;0.307614
2021;plr;cp;mission;31300;Pouvoirs publics;31309;Présidence de la République;Budget général;0.1053
2021;plr;cp;mission;31300;Pouvoirs publics;31303;Assemblée nationale;Budget général;0.51789
2021;plr;cp;mission;31300;Pouvoirs publics;31339;Sénat;Budget général;0.3235849
2021;plr;cp;mission;31300;Pouvoirs publics;31315;Conseil constitutionnel;Budget général;0.0120192
2021;plr;cp;mission;31300;Pouvoirs publics;31327;Cour de justice de la République;Budget général;0.0008715
2021;plr;cp;mission;31300;Pouvoirs publics;31351;La Chaîne parlementaire;Budget général;0.0342892
2021;plr;cp;mission;30337;Recherche et enseignement supérieur;30409;Enseignement supérieur et recherche agricoles;Budget général;0.35221790802999997
2021;plr;cp;mission;30337;Recherche et enseignement supérieur;30340;Formations supérieures et recherche universitaire;Budget général;13.9977364331
2021;plr;cp;mission;30337;Recherche et enseignement supérieur;30568;Recherches scientifiques et technologiques pluridisciplinaires;Budget général;7.066786714
2021;plr;cp;mission;30337;Recherche et enseignement supérieur;30478;Recherche dans les domaines de l'énergie, du développement et de la mobilité durables;Budget général;2.01355511086
2021;plr;cp;mission;30337;Recherche et enseignement supérieur;30742;Recherche et enseignement supérieur en matière économique et industrielle;Budget général;0.6883449121
2021;plr;cp;mission;30337;Recherche et enseignement supérieur;30634;Recherche spatiale;Budget général;1.6147044
2021;plr;cp;mission;30337;Recherche et enseignement supérieur;30697;Vie étudiante;Budget général;3.0407242748
2021;plr;cp;mission;30790;Régimes sociaux et de retraite;30826;Régimes de retraite des mines, de la SEITA et divers;Budget général;1.1298014567999999
2021;plr;cp;mission;30790;Régimes sociaux et de retraite;30844;Régimes de retraite et de sécurité sociale des marins;Budget général;0.8095698
2021;plr;cp;mission;30790;Régimes sociaux et de retraite;30793;Régimes sociaux et de retraite des transports terrestres;Budget général;4.16897
2021;plr;cp;mission;29761;Relations avec les collectivités territoriales;29764;Concours financiers aux collectivités territoriales et à leurs groupements;Budget général;3.98742723
2021;plr;cp;mission;29761;Relations avec les collectivités territoriales;29896;Concours spécifiques et administration;Budget général;0.20063435
2021;plr;cp;mission;28525;Remboursements et dégrèvements;28528;Remboursements et dégrèvements d'impôts d'État (crédits évaluatifs);Budget général;122.28731754468
2021;plr;cp;mission;28525;Remboursements et dégrèvements;28612;Remboursements et dégrèvements d'impôts locaux (crédits évaluatifs);Budget général;8.09914881
